Time, Bin, Proportion, Type of immunity 
637, 0.367188, 0.00101896, Reduction 
637, 0.371094, 0.00102602, Reduction 
637, 0.375, 0.000986003, Reduction 
637, 0.378906, 0.000987584, Reduction 
637, 0.382812, 0.000971894, Reduction 
637, 0.386719, 0.000964354, Reduction 
637, 0.390625, 0.000938326, Reduction 
637, 0.394531, 0.000926042, Reduction 
637, 0.398438, 0.000923731, Reduction 
637, 0.402344, 0.000930299, Reduction 
637, 0.40625, 0.000905609, Reduction 
637, 0.410156, 0.000911934, Reduction 
637, 0.414062, 0.000914366, Reduction 
637, 0.417969, 0.000886758, Reduction 
637, 0.421875, 0.000876176, Reduction 
637, 0.425781, 0.000885298, Reduction 
637, 0.429688, 0.000868149, Reduction 
637, 0.433594, 0.000844189, Reduction 
637, 0.4375, 0.000855257, Reduction 
637, 0.441406, 0.000848811, Reduction 
637, 0.445312, 0.000844068, Reduction 
637, 0.449219, 0.000828743, Reduction 
637, 0.453125, 0.000843946, Reduction 
637, 0.457031, 0.000804905, Reduction 
637, 0.460938, 0.00082023, Reduction 
637, 0.464844, 0.000811108, Reduction 
637, 0.46875, 0.000791405, Reduction 
637, 0.472656, 0.000785567, Reduction 
637, 0.476562, 0.000805027, Reduction 
637, 0.480469, 0.000788121, Reduction 
637, 0.484375, 0.000781553, Reduction 
637, 0.488281, 0.000779729, Reduction 
637, 0.492188, 0.000766229, Reduction 
637, 0.496094, 0.000763918, Reduction 
637, 0.5, 0.000765012, Reduction 
637, 0.503906, 0.000759296, Reduction 
637, 0.507812, 0.000756012, Reduction 
637, 0.511719, 0.000764039, Reduction 
637, 0.515625, 0.000730107, Reduction 
637, 0.519531, 0.000747134, Reduction 
637, 0.523438, 0.000746891, Reduction 
637, 0.527344, 0.000737404, Reduction 
637, 0.53125, 0.000735701, Reduction 
637, 0.535156, 0.000740931, Reduction 
637, 0.539062, 0.000720985, Reduction 
637, 0.542969, 0.00073035, Reduction 
637, 0.546875, 0.000726701, Reduction 
637, 0.550781, 0.000723296, Reduction 
637, 0.554688, 0.000725363, Reduction 
637, 0.558594, 0.000729255, Reduction 
637, 0.5625, 0.000729012, Reduction 
637, 0.566406, 0.000727188, Reduction 
637, 0.570312, 0.000705174, Reduction 
637, 0.574219, 0.000726093, Reduction 
637, 0.578125, 0.000732296, Reduction 
637, 0.582031, 0.000716485, Reduction 
637, 0.585938, 0.000707849, Reduction 
637, 0.589844, 0.000722809, Reduction 
637, 0.59375, 0.000724512, Reduction 
637, 0.597656, 0.000717701, Reduction 
637, 0.601562, 0.000713566, Reduction 
637, 0.605469, 0.000707241, Reduction 
637, 0.609375, 0.000703957, Reduction 
637, 0.613281, 0.000710282, Reduction 
637, 0.617188, 0.000711498, Reduction 
637, 0.621094, 0.000708579, Reduction 
637, 0.625, 0.000745918, Reduction 
637, 0.628906, 0.00071612, Reduction 
637, 0.632812, 0.000716363, Reduction 
637, 0.636719, 0.000735458, Reduction 
637, 0.640625, 0.000737039, Reduction 
637, 0.644531, 0.000728039, Reduction 
637, 0.648438, 0.000724025, Reduction 
637, 0.652344, 0.000746526, Reduction 
637, 0.65625, 0.000748958, Reduction 
637, 0.660156, 0.00073108, Reduction 
637, 0.664062, 0.000755891, Reduction 
637, 0.667969, 0.000772067, Reduction 
637, 0.671875, 0.000753458, Reduction 
637, 0.675781, 0.000774013, Reduction 
637, 0.679688, 0.00079931, Reduction 
637, 0.683594, 0.00075881, Reduction 
637, 0.6875, 0.000779729, Reduction 
637, 0.691406, 0.000797851, Reduction 
637, 0.695312, 0.000797486, Reduction 
637, 0.699219, 0.000807702, Reduction 
637, 0.703125, 0.000799554, Reduction 
637, 0.707031, 0.000812202, Reduction 
637, 0.710938, 0.000807216, Reduction 
637, 0.714844, 0.000829838, Reduction 
637, 0.71875, 0.000821932, Reduction 
637, 0.722656, 0.0008285, Reduction 
637, 0.726562, 0.000872163, Reduction 
637, 0.730469, 0.000863649, Reduction 
637, 0.734375, 0.000868514, Reduction 
637, 0.738281, 0.000877636, Reduction 
637, 0.742188, 0.000870947, Reduction 
637, 0.746094, 0.000907555, Reduction 
637, 0.75, 0.000909623, Reduction 
637, 0.753906, 0.000951826, Reduction 
637, 0.757812, 0.000950367, Reduction 
637, 0.761719, 0.00093711, Reduction 
637, 0.765625, 0.000970921, Reduction 
637, 0.769531, 0.000987097, Reduction 
637, 0.773438, 0.00101239, Reduction 
637, 0.777344, 0.00103441, Reduction 
637, 0.78125, 0.00103964, Reduction 
637, 0.785156, 0.00104122, Reduction 
637, 0.789062, 0.00107515, Reduction 
637, 0.792969, 0.00109194, Reduction 
637, 0.796875, 0.00109595, Reduction 
637, 0.800781, 0.00113523, Reduction 
637, 0.804688, 0.00114959, Reduction 
637, 0.808594, 0.00116528, Reduction 
637, 0.8125, 0.00119568, Reduction 
637, 0.816406, 0.0012256, Reduction 
637, 0.820312, 0.00125674, Reduction 
637, 0.824219, 0.00127851, Reduction 
637, 0.828125, 0.00131718, Reduction 
637, 0.832031, 0.00135391, Reduction 
637, 0.835938, 0.00136656, Reduction 
637, 0.839844, 0.00142482, Reduction 
637, 0.84375, 0.00143346, Reduction 
637, 0.847656, 0.00149098, Reduction 
637, 0.851562, 0.00153671, Reduction 
637, 0.855469, 0.0015434, Reduction 
637, 0.859375, 0.00163693, Reduction 
637, 0.863281, 0.00167293, Reduction 
637, 0.867188, 0.00172608, Reduction 
637, 0.871094, 0.00181608, Reduction 
637, 0.875, 0.00185464, Reduction 
637, 0.878906, 0.00192263, Reduction 
637, 0.882812, 0.00202102, Reduction 
637, 0.886719, 0.0020704, Reduction 
637, 0.890625, 0.00215991, Reduction 
637, 0.894531, 0.00222814, Reduction 
637, 0.898438, 0.00232994, Reduction 
637, 0.902344, 0.00244536, Reduction 
637, 0.90625, 0.00256006, Reduction 
637, 0.910156, 0.00269104, Reduction 
637, 0.914062, 0.00282398, Reduction 
637, 0.917969, 0.00297844, Reduction 
637, 0.921875, 0.00312354, Reduction 
637, 0.925781, 0.00329588, Reduction 
637, 0.929688, 0.00348768, Reduction 
637, 0.933594, 0.00369918, Reduction 
637, 0.9375, 0.00395228, Reduction 
637, 0.941406, 0.00423031, Reduction 
637, 0.945312, 0.00453899, Reduction 
637, 0.949219, 0.00491384, Reduction 
637, 0.953125, 0.00538513, Reduction 
637, 0.957031, 0.00584949, Reduction 
637, 0.960938, 0.00649993, Reduction 
637, 0.964844, 0.00720681, Reduction 
637, 0.96875, 0.00810038, Reduction 
637, 0.972656, 0.0092125, Reduction 
637, 0.976562, 0.010637, Reduction 
637, 0.980469, 0.0126574, Reduction 
637, 0.984375, 0.0154524, Reduction 
637, 0.988281, 0.0197786, Reduction 
637, 0.992188, 0.0273639, Reduction 
637, 0.996094, 0.0444965, Reduction 
637, 1, 0.185647, Reduction 
637, 1.00391, 0, Reduction 
644, 0.00390625, 0.141068, Reduction 
644, 0.0078125, 0.0144666, Reduction 
644, 0.0117188, 0.0146407, Reduction 
644, 0.015625, 0.0138382, Reduction 
644, 0.0195312, 0.0129597, Reduction 
644, 0.0234375, 0.011924, Reduction 
644, 0.0273438, 0.0111051, Reduction 
644, 0.03125, 0.010317, Reduction 
644, 0.0351562, 0.00962578, Reduction 
644, 0.0390625, 0.00892754, Reduction 
644, 0.0429688, 0.0083941, Reduction 
644, 0.046875, 0.00785725, Reduction 
644, 0.0507812, 0.00739386, Reduction 
644, 0.0546875, 0.00695772, Reduction 
644, 0.0585938, 0.00664077, Reduction 
644, 0.0625, 0.00632637, Reduction 
644, 0.0664062, 0.00598899, Reduction 
644, 0.0703125, 0.00570549, Reduction 
644, 0.0742188, 0.00543889, Reduction 
644, 0.078125, 0.00515781, Reduction 
644, 0.0820312, 0.004962, Reduction 
644, 0.0859375, 0.00478321, Reduction 
644, 0.0898438, 0.00460321, Reduction 
644, 0.09375, 0.0044181, Reduction 
644, 0.0976562, 0.00424114, Reduction 
644, 0.101562, 0.00405992, Reduction 
644, 0.105469, 0.00389196, Reduction 
644, 0.109375, 0.00381375, Reduction 
644, 0.113281, 0.00363496, Reduction 
644, 0.117188, 0.00352173, Reduction 
644, 0.121094, 0.00340947, Reduction 
644, 0.125, 0.00330123, Reduction 
644, 0.128906, 0.00319639, Reduction 
644, 0.132812, 0.00310797, Reduction 
644, 0.136719, 0.00300191, Reduction 
644, 0.140625, 0.00290461, Reduction 
644, 0.144531, 0.00283249, Reduction 
644, 0.148438, 0.00276511, Reduction 
644, 0.152344, 0.00269408, Reduction 
644, 0.15625, 0.00259314, Reduction 
644, 0.160156, 0.00251688, Reduction 
644, 0.164062, 0.00247005, Reduction 
644, 0.167969, 0.002418, Reduction 
644, 0.171875, 0.00237166, Reduction 
644, 0.175781, 0.00225916, Reduction 
644, 0.179688, 0.00223666, Reduction 
644, 0.183594, 0.00218144, Reduction 
644, 0.1875, 0.00213328, Reduction 
644, 0.191406, 0.00211236, Reduction 
644, 0.195312, 0.00200095, Reduction 
644, 0.199219, 0.00198526, Reduction 
644, 0.203125, 0.00193077, Reduction 
644, 0.207031, 0.00189502, Reduction 
644, 0.210938, 0.00184904, Reduction 
644, 0.214844, 0.00183591, Reduction 
644, 0.21875, 0.00177072, Reduction 
644, 0.222656, 0.00173314, Reduction 
644, 0.226562, 0.00170747, Reduction 
644, 0.230469, 0.00168132, Reduction 
644, 0.234375, 0.00163061, Reduction 
644, 0.238281, 0.00160178, Reduction 
644, 0.242188, 0.00157369, Reduction 
644, 0.246094, 0.00156542, Reduction 
644, 0.25, 0.00151105, Reduction 
644, 0.253906, 0.00150193, Reduction 
644, 0.257812, 0.0014804, Reduction 
644, 0.261719, 0.00143771, Reduction 
644, 0.265625, 0.00140609, Reduction 
644, 0.269531, 0.00140354, Reduction 
644, 0.273438, 0.00138481, Reduction 
644, 0.277344, 0.00136644, Reduction 
644, 0.28125, 0.00135744, Reduction 
644, 0.285156, 0.00133409, Reduction 
644, 0.289062, 0.00129845, Reduction 
644, 0.292969, 0.00127656, Reduction 
644, 0.296875, 0.0012571, Reduction 
644, 0.300781, 0.00120432, Reduction 
644, 0.304688, 0.00122305, Reduction 
644, 0.308594, 0.00119556, Reduction 
644, 0.3125, 0.00117902, Reduction 
644, 0.316406, 0.0011654, Reduction 
644, 0.320312, 0.00113621, Reduction 
644, 0.324219, 0.00112879, Reduction 
644, 0.328125, 0.00110763, Reduction 
644, 0.332031, 0.0011013, Reduction 
644, 0.335938, 0.00109011, Reduction 
644, 0.339844, 0.00106336, Reduction 
644, 0.34375, 0.00106737, Reduction 
644, 0.347656, 0.0010681, Reduction 
644, 0.351562, 0.00104037, Reduction 
644, 0.355469, 0.00102662, Reduction 
644, 0.359375, 0.00102188, Reduction 
644, 0.363281, 0.000993908, Reduction 
644, 0.367188, 0.000984665, Reduction 
644, 0.371094, 0.000963745, Reduction 
644, 0.375, 0.000952678, Reduction 
644, 0.378906, 0.000944164, Reduction 
644, 0.382812, 0.000955597, Reduction 
644, 0.386719, 0.000932367, Reduction 
644, 0.390625, 0.000919839, Reduction 
644, 0.394531, 0.000935042, Reduction 
644, 0.398438, 0.000905245, Reduction 
644, 0.402344, 0.00088919, Reduction 
644, 0.40625, 0.000905731, Reduction 
644, 0.410156, 0.000878974, Reduction 
644, 0.414062, 0.00086219, Reduction 
644, 0.417969, 0.000866933, Reduction 
644, 0.421875, 0.00086669, Reduction 
644, 0.425781, 0.000851244, Reduction 
644, 0.429688, 0.000843338, Reduction 
644, 0.433594, 0.000850757, Reduction 
644, 0.4375, 0.000815851, Reduction 
644, 0.441406, 0.000831784, Reduction 
644, 0.445312, 0.000819135, Reduction 
644, 0.449219, 0.00080077, Reduction 
644, 0.453125, 0.000794202, Reduction 
644, 0.457031, 0.000808919, Reduction 
644, 0.460938, 0.000800283, Reduction 
644, 0.464844, 0.000786297, Reduction 
644, 0.46875, 0.000787756, Reduction 
644, 0.472656, 0.000769877, Reduction 
644, 0.476562, 0.000768053, Reduction 
644, 0.480469, 0.000769513, Reduction 
644, 0.484375, 0.000763431, Reduction 
644, 0.488281, 0.000766837, Reduction 
644, 0.492188, 0.000760026, Reduction 
644, 0.496094, 0.000730107, Reduction 
644, 0.5, 0.00075212, Reduction 
644, 0.503906, 0.00074981, Reduction 
644, 0.507812, 0.000735336, Reduction 
644, 0.511719, 0.000742755, Reduction 
644, 0.515625, 0.000740809, Reduction 
644, 0.519531, 0.000721228, Reduction 
644, 0.523438, 0.000728161, Reduction 
644, 0.527344, 0.000724998, Reduction 
644, 0.53125, 0.000721714, Reduction 
644, 0.535156, 0.000726701, Reduction 
644, 0.539062, 0.000726336, Reduction 
644, 0.542969, 0.000725485, Reduction 
644, 0.546875, 0.000723417, Reduction 
644, 0.550781, 0.000704079, Reduction 
644, 0.554688, 0.000724998, Reduction 
644, 0.558594, 0.000726701, Reduction 
644, 0.5625, 0.000713931, Reduction 
644, 0.566406, 0.000704444, Reduction 
644, 0.570312, 0.000719525, Reduction 
644, 0.574219, 0.000713931, Reduction 
644, 0.578125, 0.00071162, Reduction 
644, 0.582031, 0.000707849, Reduction 
644, 0.585938, 0.000702255, Reduction 
644, 0.589844, 0.000697511, Reduction 
644, 0.59375, 0.000700917, Reduction 
644, 0.597656, 0.000704079, Reduction 
644, 0.601562, 0.000701038, Reduction 
644, 0.605469, 0.000734363, Reduction 
644, 0.609375, 0.000709674, Reduction 
644, 0.613281, 0.000708579, Reduction 
644, 0.617188, 0.000717701, Reduction 
644, 0.621094, 0.00072889, Reduction 
644, 0.625, 0.000718674, Reduction 
644, 0.628906, 0.000715512, Reduction 
644, 0.632812, 0.000722809, Reduction 
644, 0.636719, 0.000751391, Reduction 
644, 0.640625, 0.000718917, Reduction 
644, 0.644531, 0.000740566, Reduction 
644, 0.648438, 0.000753823, Reduction 
644, 0.652344, 0.000733512, Reduction 
644, 0.65625, 0.000764039, Reduction 
644, 0.660156, 0.000775594, Reduction 
644, 0.664062, 0.000754918, Reduction 
644, 0.667969, 0.000749201, Reduction 
644, 0.671875, 0.00077535, Reduction 
644, 0.675781, 0.000788486, Reduction 
644, 0.679688, 0.000774256, Reduction 
644, 0.683594, 0.000793108, Reduction 
644, 0.6875, 0.000783499, Reduction 
644, 0.691406, 0.000790675, Reduction 
644, 0.695312, 0.000789216, Reduction 
644, 0.699219, 0.000818648, Reduction 
644, 0.703125, 0.000800405, Reduction 
644, 0.707031, 0.000823635, Reduction 
644, 0.710938, 0.000844798, Reduction 
644, 0.714844, 0.000831297, Reduction 
644, 0.71875, 0.000859271, Reduction 
644, 0.722656, 0.00084869, Reduction 
644, 0.726562, 0.000846014, Reduction 
644, 0.730469, 0.000883109, Reduction 
644, 0.734375, 0.000888217, Reduction 
644, 0.738281, 0.000925921, Reduction 
644, 0.742188, 0.000910474, Reduction 
644, 0.746094, 0.000914731, Reduction 
644, 0.75, 0.000938326, Reduction 
644, 0.753906, 0.000950853, Reduction 
644, 0.757812, 0.000981989, Reduction 
644, 0.761719, 0.000998043, Reduction 
644, 0.765625, 0.00100279, Reduction 
644, 0.769531, 0.000999624, Reduction 
644, 0.773438, 0.00102237, Reduction 
644, 0.777344, 0.00105156, Reduction 
644, 0.78125, 0.00105302, Reduction 
644, 0.785156, 0.00107552, Reduction 
644, 0.789062, 0.001103, Reduction 
644, 0.792969, 0.00111444, Reduction 
644, 0.796875, 0.0011266, Reduction 
644, 0.800781, 0.00116357, Reduction 
644, 0.804688, 0.00118972, Reduction 
644, 0.808594, 0.00121076, Reduction 
644, 0.8125, 0.00124701, Reduction 
644, 0.816406, 0.00126489, Reduction 
644, 0.820312, 0.0012903, Reduction 
644, 0.824219, 0.00132399, Reduction 
644, 0.828125, 0.00136255, Reduction 
644, 0.832031, 0.00137787, Reduction 
644, 0.835938, 0.00140791, Reduction 
644, 0.839844, 0.00146861, Reduction 
644, 0.84375, 0.0014641, Reduction 
644, 0.847656, 0.00155934, Reduction 
644, 0.851562, 0.0015839, Reduction 
644, 0.855469, 0.00162769, Reduction 
644, 0.859375, 0.00170273, Reduction 
644, 0.863281, 0.00174189, Reduction 
644, 0.867188, 0.00179675, Reduction 
644, 0.871094, 0.00188067, Reduction 
644, 0.875, 0.00193236, Reduction 
644, 0.878906, 0.00198551, Reduction 
644, 0.882812, 0.00206699, Reduction 
644, 0.886719, 0.00213389, Reduction 
644, 0.890625, 0.00224237, Reduction 
644, 0.894531, 0.0022926, Reduction 
644, 0.898438, 0.00243624, Reduction 
644, 0.902344, 0.0025547, Reduction 
644, 0.90625, 0.00263802, Reduction 
644, 0.910156, 0.00279503, Reduction 
644, 0.914062, 0.00290097, Reduction 
644, 0.917969, 0.00305482, Reduction 
644, 0.921875, 0.00322266, Reduction 
644, 0.925781, 0.00337785, Reduction 
644, 0.929688, 0.00358498, Reduction 
644, 0.933594, 0.00380244, Reduction 
644, 0.9375, 0.00409166, Reduction 
644, 0.941406, 0.00430694, Reduction 
644, 0.945312, 0.00468251, Reduction 
644, 0.949219, 0.00507268, Reduction 
644, 0.953125, 0.00552937, Reduction 
644, 0.957031, 0.00603496, Reduction 
644, 0.960938, 0.00663457, Reduction 
644, 0.964844, 0.00734728, Reduction 
644, 0.96875, 0.00825362, Reduction 
644, 0.972656, 0.00933802, Reduction 
644, 0.976562, 0.0108541, Reduction 
644, 0.980469, 0.012809, Reduction 
644, 0.984375, 0.0156316, Reduction 
644, 0.988281, 0.0198613, Reduction 
644, 0.992188, 0.027378, Reduction 
644, 0.996094, 0.0441717, Reduction 
644, 1, 0.177618, Reduction 
644, 1.00391, 0, Reduction 
651, 0.00390625, 0.142001, Reduction 
651, 0.0078125, 0.0156806, Reduction 
651, 0.0117188, 0.0156365, Reduction 
651, 0.015625, 0.0146154, Reduction 
651, 0.0195312, 0.0135352, Reduction 
651, 0.0234375, 0.012406, Reduction 
651, 0.0273438, 0.0115079, Reduction 
651, 0.03125, 0.0106349, Reduction 
651, 0.0351562, 0.00980225, Reduction 
651, 0.0390625, 0.00915473, Reduction 
651, 0.0429688, 0.00853992, Reduction 
651, 0.046875, 0.00799152, Reduction 
651, 0.0507812, 0.00749177, Reduction 
651, 0.0546875, 0.00710233, Reduction 
651, 0.0585938, 0.00673807, Reduction 
651, 0.0625, 0.00636906, Reduction 
651, 0.0664062, 0.00602025, Reduction 
651, 0.0703125, 0.00572093, Reduction 
651, 0.0742188, 0.00542308, Reduction 
651, 0.078125, 0.00522313, Reduction 
651, 0.0820312, 0.0050132, Reduction 
651, 0.0859375, 0.00477458, Reduction 
651, 0.0898438, 0.00459713, Reduction 
651, 0.09375, 0.00439061, Reduction 
651, 0.0976562, 0.00418701, Reduction 
651, 0.101562, 0.00405432, Reduction 
651, 0.105469, 0.00388283, Reduction 
651, 0.109375, 0.00376218, Reduction 
651, 0.113281, 0.00362049, Reduction 
651, 0.117188, 0.00348756, Reduction 
651, 0.121094, 0.00338406, Reduction 
651, 0.125, 0.00327253, Reduction 
651, 0.128906, 0.00315504, Reduction 
651, 0.132812, 0.00305421, Reduction 
651, 0.136719, 0.00296822, Reduction 
651, 0.140625, 0.00289379, Reduction 
651, 0.144531, 0.00279296, Reduction 
651, 0.148438, 0.00269129, Reduction 
651, 0.152344, 0.00262707, Reduction 
651, 0.15625, 0.00256237, Reduction 
651, 0.160156, 0.00253573, Reduction 
651, 0.164062, 0.00240486, Reduction 
651, 0.167969, 0.00237726, Reduction 
651, 0.171875, 0.00230088, Reduction 
651, 0.175781, 0.00222887, Reduction 
651, 0.179688, 0.00222839, Reduction 
651, 0.183594, 0.00210701, Reduction 
651, 0.1875, 0.00208694, Reduction 
651, 0.191406, 0.00203075, Reduction 
651, 0.195312, 0.00197857, Reduction 
651, 0.199219, 0.00192883, Reduction 
651, 0.203125, 0.00190317, Reduction 
651, 0.207031, 0.00184564, Reduction 
651, 0.210938, 0.00180526, Reduction 
651, 0.214844, 0.00178677, Reduction 
651, 0.21875, 0.00171891, Reduction 
651, 0.222656, 0.00170103, Reduction 
651, 0.226562, 0.00165591, Reduction 
651, 0.230469, 0.00163268, Reduction 
651, 0.234375, 0.00160555, Reduction 
651, 0.238281, 0.00157028, Reduction 
651, 0.242188, 0.00154182, Reduction 
651, 0.246094, 0.00153525, Reduction 
651, 0.25, 0.00145438, Reduction 
651, 0.253906, 0.0014562, Reduction 
651, 0.257812, 0.00145644, Reduction 
651, 0.261719, 0.00141546, Reduction 
651, 0.265625, 0.00140256, Reduction 
651, 0.269531, 0.0013859, Reduction 
651, 0.273438, 0.00135039, Reduction 
651, 0.277344, 0.00131949, Reduction 
651, 0.28125, 0.00130283, Reduction 
651, 0.285156, 0.00124968, Reduction 
651, 0.289062, 0.0012633, Reduction 
651, 0.292969, 0.00121916, Reduction 
651, 0.296875, 0.00122864, Reduction 
651, 0.300781, 0.00119471, Reduction 
651, 0.304688, 0.00118048, Reduction 
651, 0.308594, 0.00114302, Reduction 
651, 0.3125, 0.0011373, Reduction 
651, 0.316406, 0.00113219, Reduction 
651, 0.320312, 0.00112113, Reduction 
651, 0.324219, 0.0010985, Reduction 
651, 0.328125, 0.00109887, Reduction 
651, 0.332031, 0.00107686, Reduction 
651, 0.335938, 0.00107734, Reduction 
651, 0.339844, 0.00103927, Reduction 
651, 0.34375, 0.00102662, Reduction 
651, 0.347656, 0.00102115, Reduction 
651, 0.351562, 0.00100279, Reduction 
651, 0.355469, 0.000977975, Reduction 
651, 0.359375, 0.000972989, Reduction 
651, 0.363281, 0.000970313, Reduction 
651, 0.367188, 0.000975665, Reduction 
651, 0.371094, 0.00093334, Reduction 
651, 0.375, 0.000952434, Reduction 
651, 0.378906, 0.000925921, Reduction 
651, 0.382812, 0.000908893, Reduction 
651, 0.386719, 0.000929083, Reduction 
651, 0.390625, 0.000893325, Reduction 
651, 0.394531, 0.000885055, Reduction 
651, 0.398438, 0.000882136, Reduction 
651, 0.402344, 0.000880677, Reduction 
651, 0.40625, 0.000866082, Reduction 
651, 0.410156, 0.000867055, Reduction 
651, 0.414062, 0.000856352, Reduction 
651, 0.417969, 0.00083677, Reduction 
651, 0.421875, 0.000833365, Reduction 
651, 0.425781, 0.000837014, Reduction 
651, 0.429688, 0.000812932, Reduction 
651, 0.433594, 0.000801378, Reduction 
651, 0.4375, 0.000825946, Reduction 
651, 0.441406, 0.000805148, Reduction 
651, 0.445312, 0.000798216, Reduction 
651, 0.449219, 0.000796513, Reduction 
651, 0.453125, 0.000778148, Reduction 
651, 0.457031, 0.000774256, Reduction 
651, 0.460938, 0.000778269, Reduction 
651, 0.464844, 0.000765621, Reduction 
651, 0.46875, 0.000776567, Reduction 
651, 0.472656, 0.000760026, Reduction 
651, 0.476562, 0.00074008, Reduction 
651, 0.480469, 0.000755039, Reduction 
651, 0.484375, 0.000752485, Reduction 
651, 0.488281, 0.000739836, Reduction 
651, 0.492188, 0.000749201, Reduction 
651, 0.496094, 0.000741661, Reduction 
651, 0.5, 0.000719647, Reduction 
651, 0.503906, 0.000734363, Reduction 
651, 0.507812, 0.000723904, Reduction 
651, 0.511719, 0.000731201, Reduction 
651, 0.515625, 0.00072512, Reduction 
651, 0.519531, 0.000722323, Reduction 
651, 0.523438, 0.000726215, Reduction 
651, 0.527344, 0.000719525, Reduction 
651, 0.53125, 0.000706755, Reduction 
651, 0.535156, 0.000727188, Reduction 
651, 0.539062, 0.000723539, Reduction 
651, 0.542969, 0.000709309, Reduction 
651, 0.546875, 0.000702863, Reduction 
651, 0.550781, 0.000711741, Reduction 
651, 0.554688, 0.000713322, Reduction 
651, 0.558594, 0.000713201, Reduction 
651, 0.5625, 0.000704322, Reduction 
651, 0.566406, 0.000693255, Reduction 
651, 0.570312, 0.00069143, Reduction 
651, 0.574219, 0.000696782, Reduction 
651, 0.578125, 0.000699214, Reduction 
651, 0.582031, 0.000695565, Reduction 
651, 0.585938, 0.00073035, Reduction 
651, 0.589844, 0.000702133, Reduction 
651, 0.59375, 0.000700917, Reduction 
651, 0.597656, 0.000710768, Reduction 
651, 0.601562, 0.000719039, Reduction 
651, 0.605469, 0.000711863, Reduction 
651, 0.609375, 0.000706025, Reduction 
651, 0.613281, 0.000714539, Reduction 
651, 0.617188, 0.000741661, Reduction 
651, 0.621094, 0.000703228, Reduction 
651, 0.625, 0.000729985, Reduction 
651, 0.628906, 0.000745553, Reduction 
651, 0.632812, 0.000721836, Reduction 
651, 0.636719, 0.000749323, Reduction 
651, 0.640625, 0.000752607, Reduction 
651, 0.644531, 0.000746161, Reduction 
651, 0.648438, 0.000735823, Reduction 
651, 0.652344, 0.000763067, Reduction 
651, 0.65625, 0.000764039, Reduction 
651, 0.660156, 0.000764648, Reduction 
651, 0.664062, 0.000774013, Reduction 
651, 0.667969, 0.000759783, Reduction 
651, 0.671875, 0.000777053, Reduction 
651, 0.675781, 0.000774256, Reduction 
651, 0.679688, 0.000793229, Reduction 
651, 0.683594, 0.000783256, Reduction 
651, 0.6875, 0.000788364, Reduction 
651, 0.691406, 0.000822419, Reduction 
651, 0.695312, 0.000817919, Reduction 
651, 0.699219, 0.000820351, Reduction 
651, 0.703125, 0.000830568, Reduction 
651, 0.707031, 0.000815365, Reduction 
651, 0.710938, 0.000848568, Reduction 
651, 0.714844, 0.000856717, Reduction 
651, 0.71875, 0.00089369, Reduction 
651, 0.722656, 0.000882258, Reduction 
651, 0.726562, 0.000880068, Reduction 
651, 0.730469, 0.000892474, Reduction 
651, 0.734375, 0.000910474, Reduction 
651, 0.738281, 0.000934069, Reduction 
651, 0.742188, 0.000946353, Reduction 
651, 0.746094, 0.000959975, Reduction 
651, 0.75, 0.00097457, Reduction 
651, 0.753906, 0.00096557, Reduction 
651, 0.757812, 0.000990138, Reduction 
651, 0.761719, 0.00101069, Reduction 
651, 0.765625, 0.0010158, Reduction 
651, 0.769531, 0.00103222, Reduction 
651, 0.773438, 0.00106676, Reduction 
651, 0.777344, 0.00106092, Reduction 
651, 0.78125, 0.00106883, Reduction 
651, 0.785156, 0.00111079, Reduction 
651, 0.789062, 0.00114618, Reduction 
651, 0.792969, 0.00115141, Reduction 
651, 0.796875, 0.00116953, Reduction 
651, 0.800781, 0.0012093, Reduction 
651, 0.804688, 0.00123655, Reduction 
651, 0.808594, 0.00123351, Reduction 
651, 0.8125, 0.00127936, Reduction 
651, 0.816406, 0.00129882, Reduction 
651, 0.820312, 0.00132606, Reduction 
651, 0.824219, 0.00137264, Reduction 
651, 0.828125, 0.00139113, Reduction 
651, 0.832031, 0.00142069, Reduction 
651, 0.835938, 0.00147323, Reduction 
651, 0.839844, 0.00151057, Reduction 
651, 0.84375, 0.00155009, Reduction 
651, 0.847656, 0.00161528, Reduction 
651, 0.851562, 0.00164399, Reduction 
651, 0.855469, 0.00169154, Reduction 
651, 0.859375, 0.00176926, Reduction 
651, 0.863281, 0.00182216, Reduction 
651, 0.867188, 0.00185354, Reduction 
651, 0.871094, 0.00192567, Reduction 
651, 0.875, 0.00198551, Reduction 
651, 0.878906, 0.00205714, Reduction 
651, 0.882812, 0.00214495, Reduction 
651, 0.886719, 0.00222073, Reduction 
651, 0.890625, 0.00232131, Reduction 
651, 0.894531, 0.00241386, Reduction 
651, 0.898438, 0.00250678, Reduction 
651, 0.902344, 0.00263558, Reduction 
651, 0.90625, 0.00272692, Reduction 
651, 0.910156, 0.00284101, Reduction 
651, 0.914062, 0.00300495, Reduction 
651, 0.917969, 0.00311673, Reduction 
651, 0.921875, 0.00330561, Reduction 
651, 0.925781, 0.00351212, Reduction 
651, 0.929688, 0.00368726, Reduction 
651, 0.933594, 0.0039271, Reduction 
651, 0.9375, 0.00415734, Reduction 
651, 0.941406, 0.00447964, Reduction 
651, 0.945312, 0.00480462, Reduction 
651, 0.949219, 0.00521364, Reduction 
651, 0.953125, 0.00567544, Reduction 
651, 0.957031, 0.00615537, Reduction 
